id,school_id,department_type,group_id,group_name,remark,school_name
"6f6f17e8-2c7a-4d7b-9b1d-8f3f91f11128","4b52d6ee-d261-4037-ad8a-7419d99966b9","chinese","","","","香港青少年培育會陳南昌紀念學校"
"dc88eddb-2835-4db1-a384-bdb54b16fc56","caf55da4-a905-4b64-8269-e833bf28c77d","chinese","","","","香港紅十字會甘迺迪中心"
"df586867-88fe-4be9-a72d-181fcbd06630","9e7e2b3b-3ae2-45b4-9dcb-e61ebc7ba137","chinese","","","","香港紅十字會雅麗珊郡主學校"
"5fc98384-a4e7-49e5-b83e-5148d5f351f6","13bbae0f-f6b8-4d84-8ae8-6c025aec2264","chinese","","","","香港紅卍字會大埔卍慈中學"
"a59d89f0-f69e-428c-9924-35c2b0eb7716","bf7eabe3-1c6e-4f7a-ad64-5ffbb0ecd516","chinese","","","","香港航海學校"
"ecb32b41-a0c3-4259-b467-2a23cd5b8e9d","c36bc644-c178-4402-9149-1a7feddc76a3","chinese","","","","香港國際學校"
"78a3599b-beb2-468b-ae0a-dbb745563488","f3f362d3-3919-4ec6-b646-6eba31d11917","chinese","","","","香港基督教服務處培愛學校"
"98b92e50-4853-4121-8359-5dae590d3dcc","f7f58d80-3504-4950-98f4-9f43e34bb1cd","chinese","","","","香港教育大學"
"21bdb698-515d-4d93-8990-e1d6d620272d","31ad975f-af91-47bf-a161-ed60d3285049","chinese","","","","香港教師會夜中學"
"09a0f62c-c011-4ceb-8b60-fee4fb07c511","6272afa0-672b-414d-b086-adb9900f10d6","chinese","","","","香港都會大學"
"19dfad8f-3ec2-4804-8bd3-d0095843873c","fab65532-64e3-4988-9cfc-6786bdcb0580","chinese","","","","香港復臨學校"
"46582a3a-6963-4f54-9e64-76932235fe5a","bff70b23-0348-4476-9421-603fbb14921b","chinese","120363387360816817@g.us","巫筆 Trial x 樂善堂梁黃蕙芳紀念學校","","樂善堂梁黃蕙芳紀念學校"
"2bc6af92-56e0-47f7-95be-2c958c759a4c","72734839-4962-496f-a381-827d0310174f","chinese","","","","香港猶太教國際學校"
"5db1ccb5-d7d1-46b3-9e35-2b588b793f77","be9a4339-777f-4aa6-b515-2ca7f9eb7931","chinese","","","","香港華人基督教聯會真道書院"
"1cfb0c61-fbf6-4f90-8da7-178861f06588","85db6871-53d6-43fb-b3e8-738aebcb54e4","chinese","","","","香港華人基督教聯會真道書院（小學部）"
"2ba34470-a8ce-453f-afbd-3ac619c30869","db53e4fb-5566-42de-86f2-07ae754c68c7","chinese","120363400341849737@g.us","巫筆 Trial X 保良局朱敬文中學","","保良局朱敬文中學"
"fbceadce-b8d4-4c77-8b8a-dabe79aaf24c","cf95a45a-892a-4bab-b177-884d73015e4a","chinese","120363378526604145@g.us","「巫筆VIP」 石籬天主教中學","","石籬天主教中學"
"e17c4f98-77cb-45a7-a257-3933575277d7","d7bf2061-5bf3-4dc7-aca7-74a585b4e03a","chinese","","","","香港學堂國際學校"
"bf93ca01-dd8b-4615-895f-d0c28650a22f","5d4e4f8b-0436-462f-aacd-d9696e81503d","chinese","","","","香港澳洲國際學校"
"7732f6d5-9805-46a3-92e2-f9dee458f313","161f0607-ed55-4811-9770-85740a7fc9b3","chinese","","","","香港耀能協會賽馬會田綺玲學校"
"7aad45bb-4037-4669-8ce5-fac9bcd36fbe","1952f5a4-e345-4c01-9edd-0894b9b10c7a","chinese","","","","香港耀能協會羅怡基紀念學校"
"58b79c19-55aa-47d9-843f-d1b57331192f","51fd2814-af45-4eb1-a162-39e2a7c4b5e8","chinese","","","","恩平工商會李琳明中學"
"bbfe4b37-2d44-4ca6-be69-3095074cc041","4a557995-4b1d-4fb1-a4c1-c0b01e2253a0","chinese","","","","泰來書院"
"edea8e25-4f9c-4688-a410-b6043190a41a","7619a5c0-eef3-4d43-ada8-f2254f2b67f1","chinese","","","","泰來書院（香港）"
"2180a09c-928e-47bc-93c7-88ea42054901","b6dac28b-b7c9-452c-a1c9-f6c83f6e1f73","chinese","","","","真光女書院"
"21256af2-0c5e-46ad-ae8b-8aeb6bcc0e31","2dd7dc91-f7bd-426a-b875-15478a444691","chinese","","","","神召會夜中學"
"a9c1a896-a3bb-474d-9356-5af8f5011c17","8ac4d36d-afd7-47cb-9552-ba9fa5db9582","chinese","","","","神召會馬理信書院"
"b2d463b2-7a59-4229-919f-36bbad50837b","a9bf0ccd-e675-4e19-8888-2ab620f25800","chinese","","","","粉嶺官立中學"
"96a307ff-004b-48fb-9127-2b1719d0213e","86317d83-3cc2-47fe-923e-d16876f15fd7","chinese","","","","紡織學會美國商會胡漢輝中學"
"35cabc2c-f35d-4716-8a4b-da487c7c7c9a","fc1f08e6-bc7d-4226-9108-301006113c17","chinese","","","","荃灣公立何傳耀紀念中學"
"571e3600-101d-4590-b9df-ca120271b8d7","345b676d-b304-4733-ae6a-be51db9a384b","chinese","","","","馬鞍山崇真中學"
"155bc075-34b8-4ad7-b8e7-2fcbf3916643","885570fa-4639-452d-881a-dd7095fc1598","chinese","","","","馬錦明慈善基金馬陳端喜紀念夜校"
"34c1636c-be43-447d-98a4-8604509e4003","d0f93c90-a355-43ea-b8ed-44f2efd3ca2e","chinese","","","","國際基督教優質音樂中學暨小學"
"c3a188ed-379e-459a-a3f1-88a3c45a2406","ac0b8e68-08c0-4d8a-be74-8077cd9c0dbd","chinese","","","","培英中學"
"acb35b11-5b7a-4d44-b230-c39b6486b802","c5b921ac-8f68-4e3f-89a9-89a850fb596b","chinese","","","","培僑中學"
"adc81dd8-992b-4db9-b308-b4ac352c081b","4d87b983-16e6-4fea-b643-9d19f9b7ae50","chinese","","","","基督教女青年會丘佐榮中學"
"f4dc6dcc-7cbd-47bc-8eca-ea353a6e4926","ea6ac33b-66a8-489b-bd00-0d48dfe145a4","chinese","","","","基督教中國佈道會聖道學校"
"96932566-a8ce-4fe4-9235-a3e9e5840821","e8a76836-42ce-4546-8467-d1d43568f1ff","chinese","","","","基督教香港信義會元朗信義夜校"
"c0259432-f1de-48a3-8762-9817fc29e279","e6079462-a5f5-4f5a-8188-86dc71db20ff","chinese","","","","基督教香港信義會信義中學"
"6c0f46a8-f341-4abc-9b7e-fdcd9cf9d695","1935934d-e8fa-4415-8ca1-e9f92c91b659","chinese","","","","基督教國際學校"
"dabca51d-e709-46c8-a90a-97e85ac56ce3","c0ca3db9-a3b4-4ce8-bb32-6e630ef39b36","chinese","","","","基督教崇真中學"
"46eedcf3-e73d-42e5-8a2e-2e8ed0ebed82","70499843-d23b-4b08-b665-d6cfc313e8a7","chinese","","","","堅樂中學"
"70d237f6-f740-4c93-97df-fc024dc467b3","993daeb0-ff50-4914-88a1-cf2d5223ba9d","chinese","","","","將軍澳培智學校"
"cededd6b-317d-4e1d-89f7-e50debe727e3","204d6795-2ddb-4770-8498-87d5554a4b1c","chinese","","","","博愛醫院八十週年鄧英喜中學"
"2f1d516a-a121-47f4-b685-3d9b387cc1fe","c3c4e8fe-3dac-42c4-826d-f017aec531e2","chinese","","","","港青基信書院"
"93671683-2716-4b3e-a3ba-abea09dc578e","70ce7841-64c9-4f5c-ae10-f90f29f67c36","chinese","","","","樂道中學"
"8f09371d-34b2-4494-80c3-650411f77200","262ff9e2-80d4-4890-9d6e-0249e9752d06","chinese","","","","元朗公立中學校友會鄧兆棠中學"
"c64933c7-5b2a-4f8d-a2b5-4a7d451f464d","5de1bfa6-b710-4653-8abc-2c3cba864c6d","chinese","","","","保良局胡忠中學"
"10439303-5ea6-45d9-af3b-336d7aae5853","d3dc28cc-bd2d-449d-b423-cf106955d128","chinese","","","","中華基督教會基朗中學"
"4eae6b7a-4ca7-4029-8e31-ef19a896523e","a6db8067-5fd1-41d6-80e4-3cead957a734","chinese","","","","庇理羅士女子中學"
"a232780f-1305-44e1-bd85-852130599a6c","58a9a8ab-874f-4667-aaf5-149f5c603033","chinese","","","","中聖書院"
"3e5af0e7-2090-4cd9-9a18-7fb364619a1f","9291827d-74bd-474d-95e3-1fe2a108a9e8","chinese","","","","梁式芝書院"
"f4987631-a6c6-4aab-8f11-1b1c7e5d02d1","d68d3d4f-9b12-46e1-98d2-9e49e14b5e85","chinese","","","","荃灣聖芳濟中學"
"bf18fb6a-ee19-49e1-8ce8-a9ec06dd77c9","db92788a-752e-417b-9679-77b4a45a8fef","chinese","","","","中華基督教會全完中學"
"e89e8233-c8b8-42aa-a0df-5d0235812bb7","62eb21cd-11d7-4d84-b830-d81fbcd3cddd","chinese","","","","新生命教育協會平安福音中學"
"c5a28813-fb57-4315-9ac7-38a7767b8d79","9a75d654-5a39-418b-afff-13318bc57b29","chinese","","","","瑪利諾中學"
"1fbc2c72-7897-4aa6-b02e-99a947ac1fac","7715971a-ec5c-467d-aac9-77b27abf2977","chinese","","","","博愛醫院歷屆總理聯誼會梁省德中學"
"3588b0db-5bce-4d39-b9b1-96ef3eab3f42","f8bdfcbf-5e82-46a3-ad99-7d63ded44f6d","chinese","","","","香港培正中學"
"392e04e9-1947-45e2-9467-31d318f1936a","c5f7827f-779b-45b4-a256-44f46028b882","chinese","","","","伊利沙伯中學舊生會中學"
"138b3131-2a33-49c6-a0a6-ce84776866fa","ff81a4be-4836-445a-8771-a85105bc7d96","chinese","","","","中華基督教會基協中學"
"38e9967c-084e-4a49-a5a8-e0c81996da62","d5b06188-08cc-497a-8739-1f9906a3d45d","chinese","120363327833646653@g.us","「巫筆VIP」路德會西門英才中學","","路德會西門英才中學"
"ed7902b0-7edb-41cc-95a4-ce438e80cb3a","340d891f-3d50-4671-9c1d-081fcf3b0d96","chinese","120363325599207444@g.us","「巫筆VIP」天主教慈幼會伍少梅中學","","天主教慈幼會伍少梅中學"
"c40d1b77-7d3b-443b-8292-8c9a839baffb","070d9891-17d5-4f80-a4ce-7a7eab3b2b85","chinese","120363304039078385@g.us","「巫筆VIP」崇真書院","","崇真書院"
"d6a9a469-65c7-4ef1-8023-c1de6d69451f","0942555f-abae-46cd-850e-016f16e99881","chinese","120363401217844434@g.us","「巫筆VIP」 高雷中學","","高雷中學"
"e7887fa6-7b7a-4c16-a42f-f452dd7c142d","094cc90a-c416-4482-acaf-84170cf9b7d6","chinese","120363375615563581@g.us","「巫筆VIP」閩僑中學","","閩僑中學"
"58c279cc-20c8-4356-b2e4-b9be6c7b2ff1","15898fa8-155e-4f91-aec8-7e2a8b7a4156","chinese","120363306698390141@g.us","「巫筆VIP」香港培道中學","","香港培道中學"
"b9848e28-b9fc-4aea-8b39-a388510e07d2","7d4dc33c-a147-4901-98df-cebb98639d9c","chinese","120363419493615378@g.us","「巫筆VIP」 中華基督教會銘基書院","","中華基督教會銘基書院"
"a1641c3f-052d-4b41-b1ff-c23094831364","58a909e0-de75-484b-b7c6-9689be9998f2","chinese","120363401887164651@g.us","巫筆 Trial X 迦密柏雨中學","","迦密柏雨中學"
"94f47ca1-778a-41f0-91d5-889f7ead9618","7b0e3376-1915-4d6a-8b51-c6a871eba403","chinese","120363328461443663@g.us","「巫筆VIP」王肇枝中學","","王肇枝中學"
"fab49498-d660-4a2b-b9bc-3d0e0e74baf0","be7232e7-50d8-4146-ae8b-4c889fb0876a","chinese","120363337587394573@g.us","「巫筆VIP」嗇色園主辦可風中學","","嗇色園主辦可風中學"
"3e962aa7-071d-4439-89ff-6a118ee1a763","d029a857-e035-47db-a2f7-b07cb7bd1848","chinese","120363423481638929@g.us","「巫筆VIP」 皇仁舊生會中學","","皇仁舊生會中學"
"77097d0e-dd9c-46c0-bbe1-b53f682b7c5a","d890ab96-2c32-4bd1-a594-3796e4cfb294","chinese","120363405449539539@g.us","巫筆 Trial X 迦密主恩中學","","迦密主恩中學"
"3bf0177d-1df7-4ec2-8521-51ce0840c9f9","ddafa601-35e4-425e-ae3a-79da147afbeb","chinese","120363297441570147@g.us","「巫筆VIP」聖公會莫壽增會督中學","","聖公會莫壽增會督中學"
"99727a0c-a4df-4276-8928-4d2e8a6de966","c125fccd-5107-40af-ba33-344b9738f880","chinese","120363313804280526@g.us","「巫筆VIP」聖類斯中學","","聖類斯中學"
"7d02905a-d000-4a27-a129-ed4514e50d4d","9692b244-1db2-42d0-9fd8-1e1b463eacba","chinese","120363331073282349@g.us","「巫筆VIP」培僑書院","","培僑書院"
"b8a11c4c-a1f2-48a6-8c8b-6f0cd5726b91","91f13e79-0827-43ee-ad59-4b8d15a02a59","chinese","120363390861348142@g.us","「巫筆VIP」仁濟醫院羅陳楚思中學","","仁濟醫院羅陳楚思中學"
"b4f03b2b-01e5-4578-97cd-6e3dd7642107","a9069b16-e965-490e-9e14-58de2deaa0c5","chinese","120363317209640571@g.us","「巫筆VIP」聖芳濟書院","","聖芳濟書院"
"fb627add-1f82-4b32-9b1b-d4bd4761126f","d30c0346-bfbb-45ef-8690-cf8bb752bfdc","chinese","120363316186583424@g.us","「巫筆VIP」順德聯誼總會李兆基中學","","順德聯誼總會李兆基中學"
"a74b00e4-e84c-4a83-9217-3c2144d6d765","f1b01537-1356-481d-8329-b4d0518887f2","chinese","120363400342637837@g.us","巫筆Trial X 余振強紀念第二中學","","余振強紀念第二中學"
"7e9be6d5-8bc9-44d8-940f-991bd92d3d3a","dee7fb8d-5bbf-402c-bab1-3125e19551b8","chinese","120363359367870788@g.us","「巫筆VIP」 林大輝中學","","林大輝中學"
"d021509a-84bf-4f72-bc15-e5651adf5581","feaee7f4-c573-48f5-9128-55c886724f0c","chinese","","","","世界龍岡學校劉德容紀念小學"
"07c0bb05-5285-477b-bd65-885057624a15","4c544301-a53e-4543-86ee-a35288025946","chinese","120363420233240001@g.us","「巫筆VIP」 北角協同中學","","北角協同中學"
"e3106071-fef2-41b1-b811-ce70e3546db4","060627c2-f793-48a9-ad1f-e9b8c4e462bd","chinese","120363374069213829@g.us","「巫筆 VIP」 保良局莊啟程預科書院","","保良局莊啟程預科書院"
"f5d33096-7517-4665-b89f-a3a6959c24f9","22ac4a3b-fe08-429e-8769-dd8d36e14a0b","chinese","120363402053903215@g.us","巫筆 Trial X 九龍華仁書院","","九龍華仁書院"
"f02d4af7-29d8-4948-89ed-caac20431848","841a041b-77cc-460e-b422-e573a61a9606","chinese","120363355257929721@g.us","「巫筆VIP」香海正覺蓮社佛教梁植偉中學","","香海正覺蓮社佛教梁植偉中學"
"0656b132-f79a-4916-ada4-8d143c91aded","23303b66-b42b-43e3-a771-ea0fa4fc9cbc","chinese","120363409534412660@g.us","巫筆 X 東華三院郭一葦中學 Ms Ng","","東華三院郭一葦中學"
"c0fb6af3-349c-4967-b11b-681b514364f6","915ffd64-df2b-4a24-a7ab-a6898efa7b92","chinese","","","","PERSONAL - Ms. LIN Meiqing"
"31422b68-6661-4e4c-ac18-8d3ab95f7bb2","3a6fee72-f908-4280-b848-1eae40a5e7a9","chinese","","","","保良局雨川小學"
"254bac10-02bf-4ba5-9fff-55ac22a070eb","014305ca-292d-474e-87a4-07a74951b473","chinese","","","","將軍澳香島中學"
"2de28923-760b-45a5-98b3-2f2889087804","b3cc9619-e422-40b3-9c90-c0fbf095b9bd","chinese","","","","東華三院李潤田紀念中學"
"feb8d454-8fa4-43c1-8cde-b6fcec492aa6","ac8ca5b7-8c0e-4708-a396-bfb7ecef9924","chinese","","","","香港中文大學校友會聯會張煊昌中學"
"7f75df30-ec59-47c7-bae2-358e856158ca","480280c3-03e8-453f-8c57-0faf3256c880","chinese","","","","管樂團般咸道官立小學"
"f02ae2f6-b8ea-453f-915e-4a2f98fcb637","91a98d27-dd15-45c7-a54f-004d2149536c","chinese","","","","三水同鄉會禤景榮學校"
"1a276cdc-7dc2-45b1-99d2-05f192899e8c","4c916c52-a4e3-4651-a09e-2b88385e8233","chinese","120363369266581844@g.us","「巫筆VIP」高主教書院","","高主教書院"
"adb86b59-5129-431c-b19e-bda2cb80ae64","3e4b616b-20e3-4828-b8cb-b4ca43400918","chinese","120363352655440340@g.us","「巫筆VIP」迦密唐賓南紀念中學","","迦密唐賓南紀念中學"
"63e54b53-3ff0-4a94-8cba-0e74476d82b5","12fa6cca-5dc1-47f0-a31c-9bcd3fdb2bf6","chinese","120363346590014350@g.us","「巫筆VIP」新界西貢坑口區鄭植之中學","","新界西貢坑口區鄭植之中學"
"9c1dc372-638d-4d8f-9286-3bcab5c4b0ae","b89dd8b3-be3f-4184-b290-b3237505e984","chinese","120363338479153308@g.us","巫筆 Trial x 東華三院黃笏南中學","","東華三院黃笏南中學"
"9a455459-d034-4811-8259-d8390bc3de10","c1fe638a-609c-4586-a3a6-3f73edc14b8c","chinese","120363411727119505@g.us","「巫筆VIP」 聖言中學","","聖言中學"
"035442f7-fd36-40e8-a491-cc739b27f9fc","e8ccddac-4598-43f6-93e2-bbb7b45730f1","chinese","120363306511952949@g.us","「巫筆VIP」 x 香島中學","","香島中學"
"d12ca07b-a5b3-4c40-ac87-106f67f421d4","a0fb65bb-f54b-4067-9ed8-4d421033c6b7","chinese","120363350629302100@g.us","「巫筆VIP」順德聯誼總會鄭裕彤中學","","順德聯誼總會鄭裕彤中學"
"965f9478-0a05-49fd-af91-096ffe0b5aa4","9177b5e9-0a9c-411b-b75a-02271c233f5c","chinese","","","","PERSONAL-林玟汝老師"
"891745ac-2a91-4a47-b06e-f7c1fbe6ef40","71c735a5-69ac-465d-ad27-d467b92372f0","chinese","","","","靈糧堂怡文中學"
"3132ecc8-6a04-4d24-8955-30668bfd593f","5f739a90-4c65-4472-a6ed-c0b240205e49","chinese","","","","仁濟醫院第二中學"
"e0cfcbbf-9337-4c2b-bdd5-c6b534219003","3ec0a018-e475-4218-bfae-e26d0c73f3a7","chinese","120363373510956059@g.us","巫筆 Trial x 中華傳道會劉永生中學","","中華傳道會劉永生中學"
"6abd9232-9709-46cb-8de7-a75c7f1b7360","2a72918f-90de-463d-bc00-c40a9fe55547","chinese","120363285514003824@g.us","「巫筆」x 保良局羅氏基金中學","","保良局羅氏基金中學"
"db937382-8f87-40ab-921c-333ff9ad00c2","0435571b-1785-4eee-8cfb-2a2c633640dd","chinese","120363418962013806@g.us","巫筆 Trial X 慈幼英文學校","","慈幼英文學校"
"4f1e4fe7-184e-4842-9443-a08bdc25dc57","db96719e-43bb-4bba-9d1d-66b2d4b81d86","chinese","120363349222544509@g.us","「巫筆VIP」拔萃女書院","","拔萃女書院"
"dc1b1004-6410-4a43-abe9-1443dcc067f0","b55104c8-8deb-4664-8bc8-ed1d6fd7f300","chinese","120363317658963645@g.us","九龍灣聖若翰天主教小學 15/7 巫筆使用心得交流📚","","九龍灣聖若翰天主教小學"
"77d0313a-a112-4697-95da-6f6b88772736","a8eae3dc-f34a-450e-8f5c-d31f9b12dea2","chinese","120363419850208129@g.us","巫筆 Trial X 基督教宣道會徐澤林紀念小學","","基督教宣道會徐澤林紀念小學"
"8dd99961-4cbf-4413-9b58-d801f856aa51","5caf3316-701c-41e5-bb5c-f5286643ca94","chinese","","","","PERSONAL-葉海怡老師"
"d5f09ca5-d202-4f46-a7eb-cbee72a4f48b","a8ffd5a5-f46b-4412-b5cc-4ccc07cdd043","chinese","120363334484102138@g.us","巫筆 Trial x 中華基督教會基元中學","","中華基督教會基元中學"
"d1289034-ac49-4bc2-ae1d-0053e415f0b3","69d677e5-cfdb-4ef7-9dc9-6b04ca93fb37","chinese","120363368358053004@g.us","巫筆 Trial X 聖保羅男女中學附屬小學","","聖保羅男女中學附屬小學"
"c27bf37f-ee98-4b94-9759-4d34c9663c09","b6a00bf4-a800-40d8-b8f7-d89e2f933f45","chinese","","","","嶺南衡怡紀念中學"
"9eb88bd7-3a1c-4cef-b9c1-a576cc86fac1","7ff59faa-fa5e-47e7-8526-161ead6bdb1e","chinese","","","","何明華會督銀禧中學"
"ca448ffa-b411-4844-b074-3c736fc600c2","6dcada74-3b86-405b-b42c-9eea5048ca27","chinese","","","","中華基督教會譚李麗芬紀念中學"
"6f3cc6ca-a811-4808-9e0c-e08c950b1f21","53a69616-b9d0-41a1-8dbd-57975423b0f6","chinese","","","","大角嘴天主教小學"
"c1d2d735-b3ab-4290-80ab-1f746c64fddd","c1d26ddb-76bf-4fae-bc7f-ec87218601b8","chinese","","","","佛教大雄中學"
"a1e8caa7-f60d-490e-97cf-3e41260a563e","ca9f7781-494e-4d3f-a319-92de6f1b516d","chinese","120363419458837657@g.us","「巫筆VIP」香港管理專業協會羅桂祥中學","","香港管理專業協會羅桂祥中學"
"8ea08762-c792-4435-862c-2ad79d346e7e","018af7e3-a05d-4f14-adfb-19eed16b5728","chinese","120363325923272168@g.us","「巫筆VIP」循道中學","","循道中學"
"eefb05be-9764-43bb-93a8-106386194eac","2a25f8b4-72c0-4c4e-b089-852b4efd088d","chinese","120363419398170550@g.us","巫筆 Trial X 勵志會梁李秀娛紀念小學","","勵志會梁李秀娛紀念小學"
"a548e690-c267-44c9-a8e5-99630aa1a6be","5efee244-ca70-4761-8fcc-d51dfd1d3a50","chinese","120363209280985158@g.us","「巫筆VIP」曾璧山（崇蘭）中學","","曾璧山（崇蘭）中學"
"c16782d6-c5eb-4d7f-bb80-6458f27b9c21","cfe7edd0-e91f-48ee-8e8a-9a7da9d6ea47","chinese","120363334432482931@g.us","巫筆 Trial x 香港神託會培敦中學","","香港神託會培敦中學"
"68607425-9e48-45de-95e2-e61cde678415","56ef064a-2c6e-48c8-8c19-9f7b617cc558","chinese","120363316454230159@g.us","「巫筆VIP」救恩書院","","救恩書院"
"d535168e-95f8-47a6-8894-966712b29434","6ee157dd-fb8f-4d75-92ca-0a364092b15c","chinese","","","","PERSONAL-Miss Hilda Or"
"301ce1e2-1917-4199-a9ff-d579caf51ad7","9810379d-225e-48a6-85ea-2bd64930ab33","chinese","","","","瑪利諾修院學校（中學部）"
"b9768fa4-065e-431e-8db8-7a97d788e225","e69f9752-fb09-4307-bfa1-f3abe24dd0ab","chinese","","","","博愛醫院陳楷紀念中學"
"934e6be1-5dfc-4fe1-9ce9-8091bf3d8ceb","86fa2284-b50d-4d4e-a05e-7f03d6efb8c7","chinese","","","","妙法寺劉金龍中學"
"2349f78e-7ee5-4374-bf15-85fb81919b21","c48763a7-d920-4676-a0fa-8c8820bdb98a","chinese","","","","聖公會聖多馬小學"
"ba24421e-cb31-4186-9114-0ba25e3713d5","01b7f071-6c55-4551-a03d-819609207f5b","chinese","","","","金巴崙長老會耀道小學"
"d49925b8-391c-498d-884f-c15108e98a3a","6a6017aa-34b9-4b38-9936-2f661fde67ca","chinese","","","","台山商會中學"
"cabdd7fc-2929-4cbb-bba6-58d608fcda76","03429aff-8634-439f-9db2-dcdea50f2dfc","chinese","120363281399447655@g.us","巫筆 X 仁濟醫院羅陳楚思小學","","仁濟醫院羅陳楚思小學"
"bcafc1c9-ec5f-4373-b8ba-53861d99e91e","220b54c2-598d-428e-8de5-83444015655d","chinese","120363311092498432@g.us","「巫筆」(小學)x 循道學校","","循道學校"
"c947d5f9-4950-416f-b3d7-926e6d08ae90","2511e075-3e91-4d74-a897-f6fe633701b3","chinese","120363330364068864@g.us","「巫筆VIP」天主教郭得勝中學","","天主教郭得勝中學"
"66988e54-42d4-4f53-bc08-5dba98a095b3","7dda457d-c068-4f2a-b7ac-e21e07cdafbb","chinese","120363418675489607@g.us","「巫筆VIP」 宣道會鄭榮之中學","","宣道會鄭榮之中學"
"62b787e5-ebd8-4271-b7d9-1e992aeb84d8","a04e3be7-34e4-40e0-abc0-7894dd8ea609","chinese","120363398480331534@g.us","巫筆 Trial X 聖保祿中學","","聖保祿中學"
"a9be7104-9962-4ff0-bcd6-2f37349b4d91","df90739c-81d4-4650-9c3b-5528ee7dcf0d","chinese","120363373629359097@g.us","「巫筆VIP」大埔三育中學","","大埔三育中學"
"b5524b09-3f1c-4e87-a06b-d8eee853ea3a","6cb84c46-0444-45ff-b011-a84acc1c0c1a","chinese","120363319874362013@g.us","「巫筆VIP」潔心林炳炎中學","","潔心林炳炎中學"
"3830f943-e479-4c08-82d5-1962e92f2bdf","1c00e244-6ab3-4261-9e21-ac3238b0bd9f","chinese","120363314900560426@g.us","巫筆 Trial x 基督教聖約教會堅樂中學","","基督教聖約教會堅樂中學"
"84bee0ea-c9d3-433b-b2a6-43901d553e8c","94583def-6cb3-4d90-b469-a71d1e9e082a","chinese","120363407522128512@g.us","巫筆 Trial X 聖公會聖彼得小學","","聖公會聖彼得小學"
"4436330e-461e-4f68-a7ec-0c27a80b8274","eac91943-125d-44ef-add0-7c431e3d70d5","chinese","120363314567542591@g.us","「巫筆VIP」獅子會蔣翠琼中學","","獅子會蔣翠琼中學"
"afa9aff3-e657-48da-89bb-db325cd65ed4","19a49572-c2e6-4a5f-9156-5cc7510ddd3a","chinese","","","","德信中學"
"f9ddcebb-b3e5-480b-ac64-6784ae6e960c","e64cbaf9-0879-44bf-928a-4da5a92b2b2e","chinese","","","","香港浸會大學附屬學校王錦輝中小學"
"7dad9c71-39d0-4ff6-a85b-e67cd8fbe567","2ff47a61-dd56-4fb1-8dc8-44fe60b4c8d4","chinese","","","","中華基督教青年會小學"
"8e070676-4764-4eb1-b823-0594f5e685ee","eb6ddb2a-059c-415f-9161-8c0896c97f2a","chinese","","","","嘉諾撒聖心書院"
"21891a61-7f19-4e95-8bf8-eba6043c4cca","66244e72-5ee8-4313-beb1-2b1df07f4ece","chinese","","","","深培中學"
"81105e97-ee92-408e-93c1-7e8e8ae0c80b","bfa87477-325a-462f-ba34-97cec2a4daaf","chinese","","","","香港神託會培基書院"
"2896b116-d0b8-4e7a-a68b-ce5dd19da038","1dc24eab-e9ee-4654-a291-dde9a76fdb3e","chinese","120363310861582408@g.us","「巫筆」x 慈幼葉漢千禧小學","","慈幼葉漢千禧小學"
"9583bbc4-c7d2-4e91-abdb-bd671807def3","a33f6b7d-a40c-4eda-bb2c-9280f3b32424","chinese","120363417663461542@g.us","巫筆 Trial X 新生命教育協會呂郭碧鳳中學","","新生命教育協會呂郭碧鳳中學"
"8ecf5919-91f5-46ac-9fd7-19ce0954ee41","cb30ca62-e1fb-4b89-8eb5-de3a748418ed","chinese","120363330138581336@g.us","「巫筆VIP」華英中學","","華英中學"
"f677481d-50f3-40dc-b754-88fc9a848d47","38c0767d-a4bf-46b6-8a40-da9a37f46d3f","chinese","120363408185687894@g.us","「巫筆VIP」 宣道會陳朱素華紀念中學","","宣道會陳朱素華紀念中學"
"097d4296-3d71-4f07-b067-c135059d219b","a570c30f-033e-4d21-a780-b3e24e25ac49","chinese","120363312008882730@g.us","「巫筆VIP」五旬節中學","","五旬節中學"
"6805cb17-74f0-44fc-a14d-a7033cc4b0d4","562134d7-644c-46b6-bd30-e1235f10de17","chinese","120363222857287066@g.us","巫筆 Trial X 長沙灣天主教英文中學","","長沙灣天主教英文中學"
"938bd6c3-5448-4fe4-97de-86ff335d82bb","1e63d47d-a4fe-4290-9844-563f2c28c4e4","chinese","","","","張沛松紀念中學"
"7a26905c-5396-4ecb-8318-ab1ee4676611","b8cc6162-a29e-4ff8-9ff6-0b583f65509b","chinese","","","","新亞中學"
"29bcd33e-1927-4b05-a195-f59894a37dda","7065cad2-b19a-45e6-a73d-782dacb80f5f","chinese","","","","香港道教聯合會雲泉吳禮和紀念學校"
"07be57bc-fbb3-428e-8965-83c4449e37ff","e130e1fa-2656-428a-a39c-966ec12a9f85","chinese","","","","港澳信義會小學"
"bbf94a0c-5e8e-4ef1-9d79-7a30ff5ceafb","56cff662-a5e0-4475-9e46-c5c6b7216b16","chinese","","","","聖士提反女子中學"
"670e8e32-6c48-4921-8670-92279e592dbb","15439b2d-a864-4307-b4f0-9c30962d479f","chinese","120363403787115156@g.us","巫筆 Trial X 神召會康樂中學","","神召會康樂中學"
"53332271-3ccf-4597-8222-c3bb082ebf36","50a586c5-3e6f-4281-a758-32b3b583e4dc","chinese","120363420681255617@g.us","巫筆 Trial X 聖公會基顯小學","","聖公會基顯小學"
